id,name,address,lat,long,star_number,street_id,district_id,province_id
842,Khách sạn Boulevard Phú Quốc (Boulevard Phu Quoc Hotel),"89 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.205794,103.963457,3,478.0,446.0,2
848,River Hotel Ha Tien,"Lô B3 Trung Tâm Thương Mại Trần Hầu, Thị Xã Hà Tiên, Kiên Giang",10.37977683,104.4865446,3,33722.0,230.0,2
869,Phu Quoc Village,"52B Đường 30 tháng 4, Phú Quốc, Kiên Giang",10.21310884,103.9626334,3,31068.0,446.0,2
910,Arcadia Phú Quốc Resort,"118 Đường Trần Hưng Đạo Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19459008,103.9639878,3,478.0,446.0,2
963,An An Hotel,"13-14 Huỳnh Thúc Kháng, Thành Phố Rạch Giá, Kiên Giang",10.01935037,105.0820607,2,30939.0,501.0,2
1002,Castaways Resort,"143A Trần Hưng Đạo, Dương Đông, Đảo Phú Quốc, Việt Nam",10.20704009,103.9628586,2,478.0,446.0,2
1035,Hòa Bình Rạch Giá Resort (Hoa Binh - Rach Gia Resort),"62-64-66 Cô Bắc, Thành Phố Rạch Giá, Kiên Giang",10.00469422,105.0828552,4,30964.0,501.0,2
1073,Viet Thanh Resort,"Phường 7, Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19133841,103.96510390000002,2,478.0,446.0,2
1091,L'Azure Resort and Spa Phu Quoc,"64 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20738326,103.9612842,4,478.0,446.0,2
1092,Resort Tăng Thạnh Phát (Tang Thanh Phat Resort),"Gành Gió, Cửa Dương, Phú Quốc, Kiên Giang",10.24617558,103.9596004,2,102.0,446.0,2
1304,Khách sạn Hương Biển Phú Quốc (Huong Bien Hotel Phu Quoc),"1 Võ Thị Sáu, Phú Quốc, Kiên Giang",10.21425444,103.9586046,3,31080.0,446.0,2
1323,Lan Anh Garden Resort,"Khu phố 7 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.188556,103.968059,3,478.0,446.0,2
1357,Resort Thiên Hải Sơn (Thien Hai Son Resort),"68 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20622177,103.9624858,3,478.0,446.0,2
1431,Sài Gòn Phú Quốc Resort (Saigon Phu Quoc Resort and Spa),"62 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20826288,103.960973,5,478.0,446.0,2
1435,Thanh Kieu Beach Resort,"100C/14 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19771722,103.9643898,3,478.0,446.0,2
1488,Mango Bay Phu Quoc Resort,"Bãi Biển Ông Lang, Cửa Dương, Phú Quốc, Kiên Giang",10.25877306,103.9374903,3,102.0,446.0,2
1489,Tropicana Resort Phú Quốc,"100C/4 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19967656,103.9638685,3,478.0,446.0,2
1516,Khách sạn Phúc Lộc (Phuc Loc Hotel),"193 Nguyễn Trung Trực, Thành Phố Rạch Giá, Kiên Giang",10.22333491,103.966611,1,30988.0,501.0,2
1584,Mekong Space Bungalow,"Ấp Cửa Lấp Suối Mây, Dương Tơ, Phú Quốc, Kiên Giang",10.17867725,103.971962,2,42.0,446.0,2
1600,Resort Vũng Bàu (Vung Bau Resort),"Ngã 3 Vũng Bàu Cửa Cạn, Phú Quốc, Kiên Giang",10.30838845,103.871498,2,35.0,446.0,2
1721,Lien Hiep Thanh Resort,"118/12 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19287598,103.9642292,3,478.0,446.0,2
1777,Khu Nghỉ Dưỡng Mai Spa (Mai Spa Resort),"88 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.201908,103.962418,3,478.0,446.0,2
1782,Phú Quốc Kim Bungalow On The Beach (Phu Quoc Kim Bungalow On The Beach),"118/2/1/1 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19490868,103.9644438,3,478.0,446.0,2
1900,Khu nghỉ dưỡng Sirena (Sirena Resort),"100C/3 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.200371,103.964722,2,478.0,446.0,2
1984,Cassia Cottage Resort,"khu phố 7 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19879865,103.9633709,4,478.0,446.0,2
2049,Sao Biển Resort (Sea Star Resort),"98/2 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20128008,103.9632154,3,478.0,446.0,2
2085,Phu Quoc Paris Beach Resort,"Trần Hưng Đạo Ấp Cửa Lấp, Phú Quốc, Kiên Giang",10.18962955,103.9650803,3,31054.0,446.0,2
2092,Khu nghỉ dưỡng Bamboo Cottages (Bamboo Cottages),"Vũng Bầu Cửa Cạn, Phú Quốc, Kiên Giang",10.30828314,103.8646898,3,35.0,446.0,2
2096,Khách sạn Hiệp Thoại Phú Quốc (Hiep Thoai Hotel Phu Quoc),"65 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.21018601,103.9607638,1,478.0,446.0,2
2126,Coco Palm Beach Resort & Spa,"đường Đường Lê Thúc Nha Cửa Dương, Phú Quốc, Kiên Giang",10.25768215,103.9366292,4,102.0,446.0,2
2353,Khách sạn Sea Light,"Lô 11 3 tháng 2, Thành Phố Rạch Giá, Kiên Giang",9.997841058,105.0838974,2,30934.0,501.0,2
2510,Huong Toan 1 Hotel,"03 Nguyễn Thái Bình, Dương Đông, Đảo Phú Quốc, Việt Nam",10.222546,103.964576,1,31066.0,446.0,2
2533,Khu Nghỉ Salinda Phú Quốc (Salinda Resort Phu Quoc Island),"Ấp Cửa Lấp, Dương Tơ, Phú Quốc, Kiên Giang",10.18401,103.966616,5,42.0,446.0,2
2571,Bungalow Sóng Xanh (Song Xanh Bungalow),"Đường Trần Hưng Đạo, Ấp Cửa Lấp, Phú Quốc, Kiên Giang",10.18839036,103.9671776,2,31054.0,446.0,2
2712,Wild Beach Phu Quoc Resort,"Tổ 4, Ấp 4, Xã Cửa Cạn, Phú Quốc, Kiên Giang",10.30878849,103.8690715,2,31086.0,446.0,2
2820,Bungalow Mai Phuong Bình,"Số 91/1 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20579559,103.9638132,2,478.0,446.0,2
2965,Kinh Bắc Bungalow Resort (Kinh Bac Bungalow Resort),"Tổ 7 Ấp Suối Lớn Dương Tơ, Phú Quốc, Kiên Giang",10.08228576,104.0157223,3,42.0,446.0,2
3002,Nhat Quynh 1 Hotel,"50 Nguyen Quang Bich Street, Vinh Bao Ward, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam",9.998429733,105.0854995,1,30978.0,501.0,2
3007,Anh Dao Hotel,"35 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.21383344,103.9594173,2,478.0,446.0,2
3074,Nhà nghỉ Cây Cọ (The Palm Tree Guest House),"118/11 Trần Hưng Đạo, Khu Phố 7, Dương Đông, Đảo Phú Quốc, Việt Nam",10.19454322,103.9655757,1,478.0,446.0,2
3095,Khách sạn Victoria Phú Quốc (Victoria Phu Quoc Hotel),"39, Hẻm 63, Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.210352,103.960935,2,478.0,446.0,2
3199,Nhà nghỉ Ngọc Ngân (Ngoc Ngan Guest House),"110 Nguyễn Trung Trực, Phú Quốc, Kiên Giang",10.22191213,103.9622283,1,31070.0,446.0,2
3217,Khách sạn Phúc Hưng 2 (Phuc Hung Hotel 2),"D8-18 Phan Huy Ích Vĩnh Lạc, Thành Phố Rạch Giá, Kiên Giang",9.992889487,105.0859864,2,657.0,501.0,2
3399,Gold Coast Resort,"Tổ 8 Ấp Chuồng Vích, Phú Quốc, Kiên Giang",10.37292664,103.8586253,3,31071.0,446.0,2
3486,Hoa Nhật Lan Bungalow (Hoa Nhat Lan Bungalow),"118 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19642022,103.9660488,1,478.0,446.0,2
3542,My Lan Hotel,"Tổ 9 Khu 4, An Thới, Phú Quốc, Kiên Giang",10.01970173,104.0142041,2,31099.0,446.0,2
3665,Pepper Farm Phu Quoc Bungalow,"Tổ 3, Xóm Mới, Bãi Thơm, Phú Quốc, Kiên Giang",10.327868,103.95568,2,733.0,446.0,2
3724,Khách sạn Palace 2 (Palace 2 Hotel),"Số 20, Khu 12, Khu 16ha Hoa Bien, Đường Nguyễn Hùng Sơn, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam",10.00705528,105.079483,1,30934.0,501.0,2
3746,Nhà nghỉ Phương Dung Phú Quốc ( Phuong Dung Phu Quoc Guest House ),"142 Bạch Đằng, Phú Quốc, Kiên Giang",10.216543,103.961123,1,31058.0,446.0,2
3887,Du Hung 2 Hotel,"83 Trần Hầu, Hà Tiên, Hà Tiên (Kiên Giang), Việt Nam",10.38011975,104.4849694,2,31021.0,230.0,2
3943,Khách sạn Phúc Hưng 1 (Phuc Hung Hotel 1),"D8, 39-40 Lạc Hồng, Thành Phố Rạch Giá, Kiên Giang",9.998774529,105.0947189,2,30940.0,501.0,2
4031,Khách sạn Thiên Phú Nghĩa,"14/1 30 tháng 4, Phú Quốc, Kiên Giang",10.21676,103.971208,2,31068.0,446.0,2
4039,Phuong Hang Guesthouse,"86 Nguyễn Trung Trực, Phú Quốc, Kiên Giang",10.22164555,103.9620271,2,31070.0,446.0,2
4044,Nhà Khách Kitaro (Kitaro Hostel),"Trần Hưng Đạo, Cửa Lấp, Cửa Lấp, Đảo Phú Quốc, Việt Nam, 920000",10.18771118,103.9711601,1,478.0,446.0,2
4076,Resort Đồi Nai Vàng (Doi Nai Vang Resort),"Khu phố 3 Pháo Đài, Thị Xã Hà Tiên, Kiên Giang",10.36548766,104.4452298,2,455.0,230.0,2
4189,Phuong Binh House,"Hẻm 118 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19501815,103.9639287,2,478.0,446.0,2
4231,Kim Co Hotel 2,"Lô 7 căn 22, 23, 24 Trần Hầu, Thị Xã Hà Tiên, Kiên Giang",10.37995625,104.48425290000002,1,31021.0,230.0,2
4366,Kim Hong Nhat Hotel Phu Quoc,"130 Bạch Đằng, khu phố 1, Dương Đông, Đảo Phú Quốc, Việt Nam",10.21618629,103.9612877,1,31058.0,446.0,2
4448,Phu Quoc Bien GuestHouse,"118/1 Trần Hưng Đạo, Kp 7, thị trấn Dương Đông, Phú Quốc, Dương Đông, Đảo Phú Quốc, Việt Nam",10.19448247,103.9668792,1,478.0,446.0,2
4451,An Binh Resort,"105 Trần Hưng Đạo, Khu phố 7, Trung Tâm thị trấn Dương Đông, Đảo Phú Quốc, Kiên Giang, Việt Nam, Châu Á, Dương Đông, Đảo Phú Quốc, Việt Nam, 920000",10.20168289,103.9652537,1,478.0,446.0,2
4621,Moon Resort,"82 Trần Hưng Đạo, Dương Đông, Dương Đông, Đảo Phú Quốc, Việt Nam",10.20480685,103.9624858,1,478.0,446.0,2
4660,Nhà nghỉ Davi (Davi Guest House),"Ấp Cửa Lấp, Cửa Lấp, Đảo Phú Quốc, Việt Nam",10.183276,103.968921,1,478.0,446.0,2
4807,Kiet Hong Hotel,"40 Nguyễn Công Trứ, Phường Vĩnh Thanh, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 95000",10.01064272,105.07762379999998,1,30988.0,501.0,2
4859,Hạnh Ngọc Resort Phú Quốc,"155 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19148308,103.9669348,3,478.0,446.0,2
5014,Kim Son Phu Quoc Hotel,"84 30 tháng 4, Phú Quốc, Kiên Giang",10.21391758,103.96667,1,31068.0,446.0,2
5868,Huỳnh Gia Bungalow (Huynh Gia Bungalow),"113/9 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.200728,103.966693,1,478.0,446.0,2
5901,Khách sạn Venus Phú Quốc ( Venus Phu Quoc Hotel),"60A Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.21240404,103.9591867,2,478.0,446.0,2
6119,Bo Resort,"Bãi Biển Ông Lang, Ấp Ông Lang, Phú Quốc, Kiên Giang",10.25862209,103.9358997,3,33806.0,446.0,2
6126,River Hotel,"Lô B3 Trung Tâm Thương Mại Trần Hầu, Thị Xã Hà Tiên, Kiên Giang",10.38041425,104.4861281,3,33722.0,230.0,2
6147,D' Hotel,"111/8 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20202,103.967251,2,478.0,446.0,2
6200,The Venue GuestHouse,Ba Phong Bridge,10.18480462,103.96921009999998,0,478.0,446.0,2
6296,Davi Guesthouse,"Tran Hung Dao, Cua Lap",10.18331408,103.9688399,0,478.0,446.0,2
6357,Pepper Farm Phu Quoc,Xom Moi Village,10.32796554,103.9559305,0,35.0,446.0,2
6689,Duc Anh Garden Homestay,"Tran Hung Dao, Cua Lap, Duong To ",10.18480726,103.9688292,2,478.0,446.0,2
6816,Kim Hoa Resort,"88/2 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.204466,103.962345,3,478.0,446.0,2
6817,Ocean Hill Resort,"2 Ấp Cửa Lấp, Phú Quốc, Kiên Giang",10.18247882,103.9688882,2,31054.0,446.0,2
7083,Kim Minh Resort,"105 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.2029486,103.9646221,2,478.0,446.0,2
7311,Novotel Phú Quốc Resort (Novotel Phu Quoc Resort),"Tổ 5, Đường Bào, Xã Dương Tơ Unnamed, Phú Quốc, Kiên Giang",10.12823582,103.9781189,5,458.0,446.0,2
7366,Bauhinia Resort & Spa,"Hẻm 91, Tổ 10, Khu phố 7, Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20626868,103.9660254,3,478.0,446.0,2
7371,Ngoc Ngan Guest House,"110 Nguyễn Trung Trực, Dương Đông, Đảo Phú Quốc, Việt Nam",10.22190189,103.9622726,1,31070.0,446.0,2
7372,Khách sạn Hữu Lễ (Huu Le Hotel),"86 Mac Cuu, KP3, Dương Đông, Đảo Phú Quốc, Việt Nam",10.22260959,103.9569926,2,30995.0,501.0,2
7815,Peppercorn Beach Resort Phú Quốc,"8 Gành Dầu, Phú Quốc, Kiên Giang",10.374887,103.854604,3,472.0,446.0,2
7902,Famiana Beach Resort & Spa,"Ấp Cửa Lấp Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.183299,103.967818,4,478.0,446.0,2
7904,Blue Paradise Resort,"Trần Hưng Đạo Cửa Lấp, Phú Quốc, Kiên Giang",10.18544546,103.9673781,3,31060.0,446.0,2
8399,Khu Nghỉ Dưỡng & Spa Trung Tâm Chez Carole (Chez Carole Center Ressort & Spa),"90 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20292556,103.9637542,4,478.0,446.0,2
8402,Phu Quoc Dragon Resort & Spa,"Tổ 4, Ấp Ông Lang, Cửa Dương, Phú Quốc, Kiên Giang",10.26293077,103.9396656,3,102.0,446.0,2
8408,Famiana Green Villa,"Cửa Lấp Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.18373436,103.9691123,4,478.0,446.0,2
8409,Thu Uyên Bungalow (Little Garden Bungalow),"Số  113/5 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20135656,103.9653857,3,478.0,446.0,2
8411,Praha Hotel,"Tổ 2, ấp Cửa Lấp Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.185982,103.968679,3,478.0,446.0,2
8418,Khách sạn Phu Quoc Ocean Pearl,"99 đường Trần Hưng Đạo, khu phố 7, Dương Đông, Phú Quốc, Kiên Giang",10.20525265,103.9639984,4,31082.0,446.0,2
8425,Ong Lang Village Resort,"Tổ 3 Ấp Ông Lang, Phú Quốc, Kiên Giang",10.26837902,103.9318871,3,33806.0,446.0,2
8426,MyPlace Siena Garden Resort,"Tổ 1, Suối Mây, Ấp Cửa Lấp, Phú Quốc, Kiên Giang",10.17908909,103.9730403,3,31054.0,446.0,2
8427,Blue Sky Phu Quoc Hotel,"65 30 tháng 4, Phú Quốc, Kiên Giang",10.21499738,103.9619493,2,31068.0,446.0,2
8430,Freebeach Resort ,"Block 7 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19130454,103.9646535,3,478.0,446.0,2
8434,Ngọc Việt Bungalow (Ngoc Viet Bungalow),"113/7 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20095143,103.9654329,4,478.0,446.0,2
8446,Montana Resort,"Ấp Suối Lớn, Bãi Sao, Phú Quốc, Kiên Giang",10.0828093,104.0154648,3,31061.0,446.0,2
8447,Duke Hostel,"103 Trần Hưng Đạo, Khu Phố 7, Dương Đông, Đảo Phú Quốc, Việt Nam",10.204534,103.964099,1,478.0,446.0,2
8449,Sen Viet Phu Quoc Resort Sport and Spa,"Khu Đô Thị Mới 67,5 ha Thị trấn Dương Đông, Phú Quốc, Kiên Giang",10.24312814,103.9598684,3,8.0,446.0,2
8453,Nhà nghỉ Duy Toàn (Duy Toan Guest House ),"Trần Hưng Đạo, Dương Đông, Đảo Phú Quốc, Việt Nam",10.2058522,103.9655381,1,478.0,446.0,2
8455,Miana Resort Phú Quốc,"73/4 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20708761,103.9634916,2,478.0,446.0,2
8457,Sailing Hotel,"90A Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20451977,103.963761,2,478.0,446.0,2
8460,Bungalow Tài Phát (Bungalow Tai Phat),"Ấp Ông Lang, Ông Lang, Đảo Phú Quốc, Việt Nam, 0773",10.25874901,103.9387817,1,33806.0,446.0,2
8462,La Casa Resort Phú Quốc,"Tổ 4 Ấp Ông Lang, Phú Quốc, Kiên Giang",10.26305065,103.9393197,3,33806.0,446.0,2
8467,Khách sạn Halona Phú Quốc,"66 Trần Phú, Dương Đông, Phú Quốc, Kiên Giang",10.22344347,103.9563645,2,31082.0,446.0,2
8468,Khu Nghỉ Ancarine (Ancarine Beach Resort),"3 Ấp Ông Lang, Phú Quốc, Kiên Giang",10.260079,103.934477,3,33806.0,446.0,2
8472,Highland Bungalow,"111 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.200951,103.965598,2,478.0,446.0,2
8479,Antinho Hostel,"Số 118/1, đường Trần Hưng Đạo, Dương Đông, Đảo Phú Quốc, Việt Nam",10.19441017,103.9669329,1,478.0,446.0,2
8481,Phu Quoc Villa,"Hẻm Chùa Ông, Đường Trần Hưng Đạo, Dương Tơ, Phú Quốc, Kiên Giang",10.18930569,103.9700255,2,42.0,446.0,2
8482,Khali Resort,"Tổ 8, Khu phố 7 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.19527182,103.9658359,2,478.0,446.0,2
8483,Gia Thanh Guest House,"91/6 đường Trần Hưng Đạo, Khu phố 7, Dương Đông, Đảo Phú Quốc, Việt Nam, 920000",10.20649433,103.9667358,1,478.0,446.0,2
8487,Khách sạn sinh thái mùa xuân (Eco Spring Villa),"Tổ 1, Ấp Bến Tràm, Dương Đông, Phú Quốc, Kiên Giang",10.20774227,103.9670134,3,31082.0,446.0,2
8490,Khách Sạn SUN & SEA Phú Quốc (Sun and Sea Hotel Phu Quoc),"Đường Trần Hưng Đạo, Cửa Lấp, Phú Quốc, Kiên Giang",10.18673163,103.9686444,2,31060.0,446.0,2
8491,Her Bungalow,"Khóm 4 Ấp Cửa Lấp, Phú Quốc, Kiên Giang",10.18782734,103.9720988,2,31054.0,446.0,2
8497,Mimosa Guest House,"41A Ly Thuong Kiet, khu phố 5, Dương Đông, Phú Quốc, Kiên Giang",10.22446533,103.9665943,2,31082.0,446.0,2
8498,Tina Bungalow,"Tổ 4 Ấp Ông Lang, Phú Quốc, Kiên Giang",10.26294422,103.9405975,3,33806.0,446.0,2
8499,Khách Sạn T and T Phú Quốc (T and T Hotel),"118/6 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.194502,103.966041,3,478.0,446.0,2
8505,Tre Vang Hotel Phu Quoc,"Đường Chùa Sư Muôn, Ấp Suối Đá, Dương Đông, Đảo Phú Quốc, Việt Nam 0",10.20250495,103.9901555,2,31076.0,446.0,2
8506,Wildland Resort,"Tổ 5, Ấp Cây Sao, Hàm Ninh, Phú Quốc, Kiên Giang",10.22691274,104.0745163,3,680.0,446.0,2
8508,Khanh Duy Bungalow,"167 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.196653,103.968211,2,478.0,446.0,2
8509,THI LONG PHUNG,"155 Đường 30 Tháng 4 Dương Đông, Phú Quốc, Kiên Giang",10.21365473,103.9659083,3,31082.0,446.0,2
8792,Giraffa Phu Quoc Bungalows,"Cầu Ba Phong, Cửa Lấp Dương Tơ, Phú Quốc, Kiên Giang",10.18880147,103.9712405,3,42.0,446.0,2
8799,Quoc Thang Hotel,"1 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.18530918,103.9689124,2,478.0,446.0,2
8807,Cao Thuan 5,"72 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.2079696,103.9622345,0,478.0,446.0,2
8817,THUY HOUSE RESORT," Cửa Dương, Phú Quốc, Kiên Giang",10.25368914,103.9508182,2,102.0,446.0,2
8822,T and T Resort,"Trần Hưng Đạo, Khu Phố 7 Dương Đông, Phú Quốc, Kiên Giang",10.20329458,103.9647442,3,31082.0,446.0,2
8836,Khách Sạn Holiday (Holiday Hotel),"34 30 tháng 4, Phú Quốc, Kiên Giang",10.21475338,103.9619145,2,31068.0,446.0,2
9078,Gia Phuc Motel,"48-50 Dang Thuy Tram, Binh San Ward",10.37995505,104.4861684,0,31036.0,230.0,2
9151,Thuyhouse Resort,"Ông Lăng, Cửa Dương, Dương Đông, Phú Quốc, Kiên Giang",10.253761,103.950482,2,31082.0,446.0,2
9154,"Sen Viet Phu Quoc Resort, Sport & Spa","Khu Đô Thị Mới 67,5 ha Dương Đông, Phú Quốc, Kiên Giang",10.24302858,103.9598353,3,31082.0,446.0,2
9158,Phu Quoc Villas,"Tổ 4 Ấp Cửa Lấp, Phú Quốc, Kiên Giang",10.178794,103.96978,2,31054.0,446.0,2
9159,Phu Quoc Valley Resort,"Tổ 3 Cửa Lấp, Phú Quốc, Kiên Giang",10.18836588,103.979727,2,31060.0,446.0,2
9952,MayFair Valley,"Tổ 3, Ấp Ông Lang, Phú Quốc, Kiên Giang",10.25949868,103.9384398,2,33806.0,446.0,2
9963,Wild Beach Resort Phú Quốc,"Tổ 4, Ấp 4 Xã Cửa Cạn, Phú Quốc, Kiên Giang",10.308401,103.871703,2,31086.0,446.0,2
21682,Bamboo Resort Phu Quoc,"5/121 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.1996962,103.9693415,3,478.0,446.0,2
21768,The Garden House Phu Quoc Resort,"Tổ 1, Ấp Gành Gió, Cửa Dương, Phú Quốc, Kiên Giang",10.24521516,103.9619869,3,102.0,446.0,2
21819,Phu Quy Resort - Phu Quoc,"Ngã 3 Suối Mây Ấp Cửa Lấp, Phú Quốc, Kiên Giang",10.17854525,103.9723295,3,31054.0,446.0,2
21873,Khách sạn Sunrise Boutique (Sunrise Boutique Hotel),"51 - 53 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.21269177,103.9593932,3,478.0,446.0,2
21935,Kim Xuân Bungalow 7S,"Khu phố 7 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.18915783,103.9703124,3,478.0,446.0,2
21957,Khách Sạn L&M OYO 153 (OYO 153 L&M Hotel),"98 30 tháng 4, Phú Quốc, Kiên Giang",10.21363759,103.9661491,2,31068.0,446.0,2
22018,Hong Anh Phu Quoc,19 Nguyen Trai,10.21669885,103.9599457,1,31088.0,446.0,2
22052,Nesta Phu Quoc Hotel,"100C/2 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.1995906,103.9631724,3,478.0,446.0,2
22070,Bungalow Ngoi Sao Tim,"Group 4, Tran Hung Dao, Cua Lap, Phu Quoc, Kien Giang",10.18856233,103.9718776,0,478.0,446.0,2
22132,Kim Huong Quang Hotel,"14 Nguyen An Ninh, Dương Đông, Phú Quốc, Kiên Giang",10.21724029,103.9603958,1,31082.0,446.0,2
22262,Lotus Private Pool Villas,"Tổ 4 Ganh Gio, Phú Quốc, Kiên Giang",10.25810056,103.954761,3,33666.0,446.0,2
22285,Family Phu Quoc Bungalow,"114 Tran Hung Dao, Duong Dong, Phu Quoc, Kien Giang",10.19649441,103.9672516,0,478.0,446.0,2
22309,Freedomland Phu Quoc Resort,"Ông Lang Cửa Dương, Phú Quốc, Kiên Giang",10.268630300000002,103.9353526,3,102.0,446.0,2
22410,Gold Sand Beach Bungalow,"Tổ 5, ấp 4 Cửa Cạn, Phú Quốc, Kiên Giang",10.30841495,103.8687444,4,35.0,446.0,2
22454,Hung Nguyen Guesthouse,"18 Nguyen Van Cu, Khu 3, An Thoi, Phu Quoc, Kien Giang",10.02028895,104.0168349,0,31077.0,446.0,2
22464,Hotel Blue Dragon,"Tổ 5 Khu phố 10 Cách Mạng Tháng 8 Dương Đông, Phú Quốc, Kiên Giang",10.22982502,103.9639727,2,31082.0,446.0,2
22493,Elwood Premier Resort Phú Quốc,"Tổ 5, ấp Ông Lang Cửa Dương, Phú Quốc, Kiên Giang",10.25631918,103.9435816,4,102.0,446.0,2
22514,88 Hilltop Villa,"Tran Hung Dao, Duong Dong, Phu Quoc, Kien Giang",10.20908969,103.9663459,2,478.0,446.0,2
22580,9 Station Hostel Phú Quốc (9 Station Hostel & Bar),"91/3 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.206226,103.965362,3,478.0,446.0,2
22619,Be Home 2,"Hẻm 91 Trần Hưng Đạo, Phú Quốc, Kiên Giang",10.20638648,103.9675562,1,478.0,446.0,2
22720,Countryside Garden Resort,"Tổ 3, Ấp Dương Tơ Cửa Lấp, Phú Quốc, Kiên Giang",10.1865838,103.9715948,3,31060.0,446.0,2
22722,Khách sạn Bụi Kiên Giang (Bui Kien Giang Hostel),"236 Nguyễn Hùng Sơn, Thành Phố Rạch Giá, Kiên Giang",10.00793505,105.0799423,3,30965.0,501.0,2
